Time,Channel A,Channel B
(us),(V),(V)

-2.45095009,0.11811020,0.17322840
-2.45015009,0.11811020,0.17322840
-2.44935009,0.15748030,0.17322840
-2.44855009,0.11811020,0.17322840
-2.44775009,0.15748030,0.17322840
-2.44695009,0.15748030,0.18897640
-2.44615009,0.15748030,0.17322840
-2.44535009,0.15748030,0.17322840
-2.44455009,0.15748030,0.17322840
-2.44375009,0.11811020,0.17322840
-2.44295009,0.11811020,0.17322840
-2.44215009,0.11811020,0.17322840
-2.44135009,0.07874016,0.17322840
-2.44055009,0.07874016,0.18897640
-2.43975009,0.07874016,0.18897640
-2.43895009,0.07874016,0.17322840
-2.43815009,0.07874016,0.17322840
-2.43735009,0.07874016,0.17322840
-2.43655009,0.07874016,0.17322840
-2.43575009,0.11811020,0.17322840
-2.43495009,0.07874016,0.17322840
-2.43415009,0.07874016,0.17322840
-2.43335009,0.03937008,0.17322840
-2.43255009,0.03937008,0.18897640
-2.43175009,0.03937008,0.17322840
-2.43095009,0.03937008,0.18897640
-2.43015009,0.03937008,0.17322840
-2.42935009,0.00000000,0.17322840
-2.42855009,0.00000000,0.17322840
-2.42775009,0.00000000,0.17322840
-2.42695009,0.00000000,0.17322840
-2.42615009,0.00000000,0.17322840
-2.42535009,0.00000000,0.17322840
-2.42455009,0.00000000,0.17322840
-2.42375009,0.00000000,0.18897640
-2.42295009,0.00000000,0.17322840
-2.42215009,0.03937008,0.17322840
-2.42135009,0.07874016,0.17322840
-2.42055009,0.07874016,0.17322840
-2.41975009,0.03937008,0.17322840
-2.41895009,0.03937008,0.17322840
-2.41815009,0.03937008,0.17322840
-2.41735009,0.03937008,0.17322840
-2.41655009,0.03937008,0.17322840
-2.41575009,0.03937008,0.17322840
-2.41495009,0.07874016,0.17322840
-2.41415009,0.07874016,0.18897640
-2.41335009,0.07874016,0.17322840
-2.41255009,0.07874016,0.17322840
-2.41175009,0.07874016,0.17322840
-2.41095009,0.11811020,0.15748030
-2.41015009,0.11811020,0.17322840
-2.40935009,0.11811020,0.17322840
-2.40855009,0.15748030,0.15748030
-2.40775009,0.15748030,0.17322840
-2.40695009,0.15748030,0.17322840
-2.40615009,0.15748030,0.17322840
-2.40535009,0.15748030,0.17322840
-2.40455009,0.15748030,0.17322840
-2.40375009,0.15748030,0.15748030
-2.40295009,0.11811020,0.17322840
-2.40215009,0.07874016,0.17322840
-2.40135009,0.11811020,0.17322840
-2.40055009,0.07874016,0.17322840
-2.39975009,0.07874016,0.17322840
-2.39895009,0.07874016,0.17322840
-2.39815009,0.07874016,0.17322840
-2.39735009,0.07874016,0.17322840
-2.39655009,0.07874016,0.17322840
-2.39575009,0.11811020,0.17322840
-2.39495009,0.11811020,0.17322840
-2.39415009,0.07874016,0.17322840
-2.39335009,0.07874016,0.18897640
-2.39255009,0.03937008,0.18897640
-2.39175009,0.03937008,0.18897640
-2.39095009,0.03937008,0.17322840
-2.39015009,0.03937008,0.17322840
-2.38935009,0.00000000,0.17322840
-2.38855009,0.03937008,0.17322840
-2.38775009,0.00000000,0.18897640
-2.38695009,0.00000000,0.17322840
-2.38615009,-0.03937008,0.17322840
-2.38535009,0.00000000,0.17322840
-2.38455009,0.00000000,0.17322840
-2.38375009,0.03937008,0.18897640
-2.38295009,0.00000000,0.17322840
-2.38215009,0.03937008,0.18897640
-2.38135009,0.07874016,0.17322840
-2.38055009,0.03937008,0.17322840
-2.37975009,0.03937008,0.15748030
-2.37895009,0.03937008,0.17322840
-2.37815009,0.03937008,0.17322840
-2.37735009,0.07874016,0.17322840
-2.37655009,0.03937008,0.18897640
-2.37575009,0.07874016,0.17322840
-2.37495009,0.07874016,0.17322840
-2.37415009,0.07874016,0.17322840
-2.37335009,0.07874016,0.17322840
-2.37255009,0.07874016,0.17322840
-2.37175009,0.07874016,0.17322840
-2.37095009,0.11811020,0.17322840
-2.37015009,0.11811020,0.17322840
-2.36935009,0.15748030,0.17322840
-2.36855009,0.15748030,0.18897640
-2.36775009,0.15748030,0.17322840
-2.36695009,0.15748030,0.17322840
-2.36615009,0.15748030,0.17322840
-2.36535009,0.15748030,0.17322840
-2.36455009,0.15748030,0.18897640
-2.36375009,0.11811020,0.17322840
-2.36295009,0.11811020,0.17322840
-2.36215009,0.11811020,0.17322840
-2.36135009,0.07874016,0.18897640
-2.36055009,0.07874016,0.18897640
-2.35975009,0.07874016,0.17322840
-2.35895009,0.07874016,0.17322840
-2.35815009,0.11811020,0.17322840
-2.35735009,0.07874016,0.17322840
-2.35655009,0.07874016,0.15748030
-2.35575009,0.11811020,0.17322840
-2.35495009,0.11811020,0.17322840
-2.35415009,0.11811020,0.17322840
-2.35335009,0.07874016,0.17322840
-2.35255009,0.03937008,0.18897640
-2.35175009,0.03937008,0.18897640
-2.35095009,0.03937008,0.17322840
-2.35015009,0.03937008,0.17322840
-2.34935009,0.03937008,0.17322840
-2.34855009,0.00000000,0.17322840
-2.34775009,0.00000000,0.17322840
-2.34695009,0.00000000,0.17322840
-2.34615009,0.00000000,0.17322840
-2.34535009,0.00000000,0.17322840
-2.34455009,0.00000000,0.17322840
-2.34375009,0.00000000,0.18897640
-2.34295009,0.00000000,0.17322840
-2.34215009,0.03937008,0.17322840
-2.34135009,0.03937008,0.17322840
-2.34055009,0.03937008,0.17322840
-2.33975009,0.03937008,0.17322840
-2.33895009,0.03937008,0.17322840
-2.33815009,0.03937008,0.17322840
-2.33735009,0.03937008,0.17322840
-2.33655009,0.07874016,0.18897640
-2.33575009,0.07874016,0.17322840
-2.33495009,0.07874016,0.17322840
-2.33415009,0.07874016,0.15748030
-2.33335009,0.11811020,0.17322840
-2.33255009,0.11811020,0.15748030
-2.33175009,0.07874016,0.17322840
-2.33095009,0.07874016,0.17322840
-2.33015009,0.11811020,0.17322840
-2.32935009,0.15748030,0.17322840
-2.32855009,0.11811020,0.17322840
-2.32775009,0.15748030,0.17322840
-2.32695009,0.15748030,0.17322840
-2.32615009,0.15748030,0.17322840
-2.32535009,0.15748030,0.18897640
-2.32455009,0.15748030,0.17322840
-2.32375009,0.15748030,0.17322840
-2.32295009,0.11811020,0.17322840
-2.32215009,0.11811020,0.18897640
-2.32135009,0.11811020,0.18897640
-2.32055009,0.07874016,0.17322840
-2.31975009,0.07874016,0.18897640
-2.31895009,0.07874016,0.17322840
-2.31815009,0.11811020,0.17322840
-2.31735009,0.11811020,0.17322840
-2.31655009,0.07874016,0.17322840
-2.31575009,0.07874016,0.17322840
-2.31495009,0.07874016,0.15748030
-2.31415009,0.07874016,0.15748030
-2.31335009,0.07874016,0.17322840
-2.31255009,0.07874016,0.18897640
-2.31175009,0.07874016,0.18897640
-2.31095009,0.03937008,0.17322840
-2.31015009,0.07874016,0.18897640
-2.30935009,0.03937008,0.17322840
-2.30855009,0.00000000,0.17322840
-2.30775009,0.00000000,0.17322840
-2.30695009,0.00000000,0.17322840
-2.30615009,0.00000000,0.17322840
-2.30535009,0.00000000,0.17322840
-2.30455009,0.00000000,0.17322840
-2.30375009,0.00000000,0.18897640
-2.30295009,0.00000000,0.18897640
-2.30215009,0.03937008,0.17322840
-2.30135009,0.03937008,0.17322840
-2.30055009,0.07874016,0.17322840
-2.29975009,0.03937008,0.17322840
-2.29895009,0.03937008,0.17322840
-2.29815009,0.03937008,0.17322840
-2.29735009,0.03937008,0.18897640
-2.29655009,0.07874016,0.17322840
-2.29575009,0.03937008,0.17322840
-2.29495009,0.07874016,0.17322840
-2.29415009,0.07874016,0.17322840
-2.29335009,0.07874016,0.17322840
-2.29255009,0.11811020,0.17322840
-2.29175009,0.07874016,0.17322840
-2.29095009,0.11811020,0.15748030
-2.29015009,0.07874016,0.17322840
-2.28935009,0.11811020,0.17322840
-2.28855009,0.11811020,0.17322840
-2.28775009,0.15748030,0.17322840
-2.28695009,0.15748030,0.17322840
-2.28615009,0.15748030,0.18897640
-2.28535009,0.15748030,0.17322840
-2.28455009,0.15748030,0.17322840
-2.28375009,0.15748030,0.17322840
-2.28295009,0.11811020,0.17322840
-2.28215009,0.07874016,0.17322840
-2.28135009,0.07874016,0.17322840
-2.28055009,0.07874016,0.17322840
-2.27975009,0.07874016,0.18897640
-2.27895009,0.11811020,0.17322840
-2.27815009,0.11811020,0.17322840
-2.27735009,0.11811020,0.17322840
-2.27655009,0.07874016,0.15748030
-2.27575009,0.11811020,0.17322840
-2.27495009,0.07874016,0.17322840
-2.27415009,0.07874016,0.17322840
-2.27335009,0.07874016,0.17322840
-2.27255009,0.07874016,0.18897640
-2.27175009,0.07874016,0.18897640
-2.27095009,0.03937008,0.18897640
-2.27015009,0.03937008,0.18897640
-2.26935009,0.03937008,0.15748030
-2.26855009,0.00000000,0.17322840
-2.26775009,0.00000000,0.17322840
-2.26695009,-0.03937008,0.17322840
-2.26615009,-0.03937008,0.17322840
-2.26535009,0.00000000,0.18897640
-2.26455009,-0.03937008,0.17322840
-2.26375009,0.00000000,0.18897640
-2.26295009,0.00000000,0.18897640
-2.26215009,0.03937008,0.17322840
-2.26135009,0.07874016,0.18897640
-2.26055009,0.07874016,0.17322840
-2.25975009,0.03937008,0.17322840
-2.25895009,0.03937008,0.17322840
-2.25815009,0.03937008,0.17322840
-2.25735009,0.03937008,0.17322840
-2.25655009,0.03937008,0.17322840
-2.25575009,0.03937008,0.17322840
-2.25495009,0.07874016,0.17322840
-2.25415009,0.07874016,0.17322840
-2.25335009,0.07874016,0.17322840
-2.25255009,0.07874016,0.17322840
-2.25175009,0.07874016,0.17322840
-2.25095009,0.11811020,0.17322840
-2.25015009,0.11811020,0.17322840
-2.24935009,0.11811020,0.17322840
-2.24855009,0.11811020,0.17322840
-2.24775009,0.15748030,0.17322840
-2.24695009,0.15748030,0.17322840
-2.24615009,0.15748030,0.17322840
-2.24535009,0.15748030,0.17322840
-2.24455009,0.11811020,0.17322840
-2.24375009,0.11811020,0.17322840
-2.24295009,0.11811020,0.17322840
-2.24215009,0.11811020,0.18897640
-2.24135009,0.07874016,0.17322840
-2.24055009,0.03937008,0.18897640
-2.23975009,0.07874016,0.18897640
-2.23895009,0.07874016,0.18897640
-2.23815009,0.11811020,0.17322840
-2.23735009,0.07874016,0.15748030
-2.23655009,0.07874016,0.15748030
-2.23575009,0.11811020,0.17322840
-2.23495009,0.11811020,0.15748030
-2.23415009,0.07874016,0.17322840
-2.23335009,0.07874016,0.17322840
-2.23255009,0.03937008,0.17322840
-2.23175009,0.03937008,0.18897640
-2.23095009,0.07874016,0.18897640
-2.23015009,0.03937008,0.17322840
-2.22935009,0.00000000,0.17322840
-2.22855009,0.00000000,0.17322840
-2.22775009,0.00000000,0.17322840
-2.22695009,0.00000000,0.17322840
-2.22615009,-0.03937008,0.17322840
-2.22535009,0.00000000,0.17322840
-2.22455009,-0.03937008,0.17322840
-2.22375009,0.00000000,0.18897640
-2.22295009,0.00000000,0.18897640
-2.22215009,0.03937008,0.17322840
-2.22135009,0.03937008,0.18897640
-2.22055009,0.03937008,0.17322840
-2.21975009,0.03937008,0.17322840
-2.21895009,0.03937008,0.17322840
-2.21815009,0.03937008,0.18897640
